user_id,config,k,n_relevant,n_reachable,n_returned,qualifying_ratings,precision,recall,recall_reachable,ndcg,ap
U01478,content_only,20,1,1,20,3,0.0,0.0,0.0,0.0,0.0
U01478,cascade,5,1,1,5,3,0.0,0.0,0.0,0.0,0.0
U01478,cascade,10,1,1,10,3,0.0,0.0,0.0,0.0,0.0
U01478,cascade,20,1,1,20,3,0.0,0.0,0.0,0.0,0.0
U01484,random,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01484,random,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01484,random,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01484,popularity,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01484,popularity,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01484,popularity,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01484,knowledge_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01484,knowledge_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01484,knowledge_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01484,content_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01484,content_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01484,content_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01484,cascade,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01484,cascade,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01484,cascade,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01486,random,5,1,1,5,3,0.0,0.0,0.0,0.0,0.0
U01486,random,10,1,1,10,3,0.0,0.0,0.0,0.0,0.0
U01486,random,20,1,1,20,3,0.0,0.0,0.0,0.0,0.0
U01486,popularity,5,1,1,5,3,0.0,0.0,0.0,0.0,0.0
U01486,popularity,10,1,1,10,3,0.0,0.0,0.0,0.0,0.0
U01486,popularity,20,1,1,20,3,0.0,0.0,0.0,0.0,0.0
U01486,knowledge_only,5,1,1,5,3,0.0,0.0,0.0,0.0,0.0
U01486,knowledge_only,10,1,1,10,3,0.0,0.0,0.0,0.0,0.0
U01486,knowledge_only,20,1,1,20,3,0.0,0.0,0.0,0.0,0.0
U01486,content_only,5,1,1,5,3,0.0,0.0,0.0,0.0,0.0
U01486,content_only,10,1,1,10,3,0.0,0.0,0.0,0.0,0.0
U01486,content_only,20,1,1,20,3,0.0,0.0,0.0,0.0,0.0
U01486,cascade,5,1,1,5,3,0.0,0.0,0.0,0.0,0.0
U01486,cascade,10,1,1,10,3,0.0,0.0,0.0,0.0,0.0
U01486,cascade,20,1,1,20,3,0.0,0.0,0.0,0.0,0.0
U01488,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01488,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01488,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01488,popularity,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01488,popularity,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01488,popularity,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01488,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01488,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01488,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01488,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01488,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01488,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01488,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01488,cascade,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01488,cascade,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01493,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01493,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01493,random,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01493,popularity,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01493,popularity,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01493,popularity,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01493,knowledge_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01493,knowledge_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01493,knowledge_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01493,content_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01493,content_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01493,content_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01493,cascade,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01493,cascade,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01493,cascade,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01496,random,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01496,random,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01496,random,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01496,popularity,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01496,popularity,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01496,popularity,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01496,knowledge_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01496,knowledge_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01496,knowledge_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01496,content_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01496,content_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01496,content_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01496,cascade,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01496,cascade,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01496,cascade,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01502,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01502,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01502,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01502,popularity,5,1,1,5,0,0.2,1.0,1.0,1.0,1.0
U01502,popularity,10,1,1,10,0,0.1,1.0,1.0,1.0,1.0
U01502,popularity,20,1,1,20,0,0.05,1.0,1.0,1.0,1.0
U01502,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01502,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01502,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01502,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01502,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01502,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01502,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01502,cascade,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01502,cascade,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01503,random,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01503,random,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01503,random,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01503,popularity,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01503,popularity,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01503,popularity,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01503,knowledge_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01503,knowledge_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01503,knowledge_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01503,content_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01503,content_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01503,content_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01503,cascade,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01503,cascade,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01503,cascade,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01505,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01505,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01505,random,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01505,popularity,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01505,popularity,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01505,popularity,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01505,knowledge_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01505,knowledge_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01505,knowledge_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01505,content_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01505,content_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01505,content_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01505,cascade,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01505,cascade,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01505,cascade,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01510,random,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01510,random,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01510,random,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01510,popularity,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01510,popularity,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01510,popularity,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01510,knowledge_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01510,knowledge_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01510,knowledge_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01510,content_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01510,content_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01510,content_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01510,cascade,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01510,cascade,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01510,cascade,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01521,random,5,2,1,5,3,0.0,0.0,0.0,0.0,0.0
U01521,random,10,2,1,10,3,0.0,0.0,0.0,0.0,0.0
U01521,random,20,2,1,20,3,0.0,0.0,0.0,0.0,0.0
U01521,popularity,5,2,1,5,3,0.0,0.0,0.0,0.0,0.0
U01521,popularity,10,2,1,10,3,0.0,0.0,0.0,0.0,0.0
U01521,popularity,20,2,1,20,3,0.0,0.0,0.0,0.0,0.0
U01521,knowledge_only,5,2,1,5,3,0.0,0.0,0.0,0.0,0.0
U01521,knowledge_only,10,2,1,10,3,0.0,0.0,0.0,0.0,0.0
U01521,knowledge_only,20,2,1,20,3,0.0,0.0,0.0,0.0,0.0
U01521,content_only,5,2,1,5,3,0.0,0.0,0.0,0.0,0.0
U01521,content_only,10,2,1,10,3,0.0,0.0,0.0,0.0,0.0
U01521,content_only,20,2,1,20,3,0.0,0.0,0.0,0.0,0.0
U01521,cascade,5,2,1,5,3,0.0,0.0,0.0,0.0,0.0
U01521,cascade,10,2,1,10,3,0.0,0.0,0.0,0.0,0.0
U01521,cascade,20,2,1,20,3,0.0,0.0,0.0,0.0,0.0
U01524,random,5,1,0,5,6,0.0,0.0,,0.0,0.0
U01524,random,10,1,0,10,6,0.0,0.0,,0.0,0.0
U01524,random,20,1,0,20,6,0.0,0.0,,0.0,0.0
U01524,popularity,5,1,0,5,6,0.0,0.0,,0.0,0.0
U01524,popularity,10,1,0,10,6,0.0,0.0,,0.0,0.0
U01524,popularity,20,1,0,20,6,0.0,0.0,,0.0,0.0
U01524,knowledge_only,5,1,0,5,6,0.0,0.0,,0.0,0.0
U01524,knowledge_only,10,1,0,10,6,0.0,0.0,,0.0,0.0
U01524,knowledge_only,20,1,0,20,6,0.0,0.0,,0.0,0.0
U01524,content_only,5,1,0,5,6,0.0,0.0,,0.0,0.0
U01524,content_only,10,1,0,10,6,0.0,0.0,,0.0,0.0
U01524,content_only,20,1,0,20,6,0.0,0.0,,0.0,0.0
U01524,cascade,5,1,0,5,6,0.0,0.0,,0.0,0.0
U01524,cascade,10,1,0,10,6,0.0,0.0,,0.0,0.0
U01524,cascade,20,1,0,20,6,0.0,0.0,,0.0,0.0
U01526,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01526,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01526,random,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01526,popularity,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01526,popularity,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01526,popularity,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01526,knowledge_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01526,knowledge_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01526,knowledge_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01526,content_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01526,content_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01526,content_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01526,cascade,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U01526,cascade,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U01526,cascade,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U01527,random,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01527,random,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01527,random,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01527,popularity,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01527,popularity,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01527,popularity,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01527,knowledge_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01527,knowledge_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01527,knowledge_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01527,content_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01527,content_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01527,content_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01527,cascade,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01527,cascade,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01527,cascade,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01530,random,5,2,0,5,0,0.0,0.0,,0.0,0.0
U01530,random,10,2,0,10,0,0.0,0.0,,0.0,0.0
U01530,random,20,2,0,20,0,0.0,0.0,,0.0,0.0
U01530,popularity,5,2,0,5,0,0.0,0.0,,0.0,0.0
U01530,popularity,10,2,0,10,0,0.0,0.0,,0.0,0.0
U01530,popularity,20,2,0,20,0,0.0,0.0,,0.0,0.0
U01530,knowledge_only,5,2,0,5,0,0.0,0.0,,0.0,0.0
U01530,knowledge_only,10,2,0,10,0,0.0,0.0,,0.0,0.0
U01530,knowledge_only,20,2,0,20,0,0.0,0.0,,0.0,0.0
U01530,content_only,5,2,0,5,0,0.0,0.0,,0.0,0.0
U01530,content_only,10,2,0,10,0,0.0,0.0,,0.0,0.0
U01530,content_only,20,2,0,20,0,0.0,0.0,,0.0,0.0
U01530,cascade,5,2,0,5,0,0.0,0.0,,0.0,0.0
U01530,cascade,10,2,0,10,0,0.0,0.0,,0.0,0.0
U01530,cascade,20,2,0,20,0,0.0,0.0,,0.0,0.0
U01535,random,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01535,random,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01535,random,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01535,popularity,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01535,popularity,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01535,popularity,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01535,knowledge_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01535,knowledge_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01535,knowledge_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01535,content_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01535,content_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01535,content_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01535,cascade,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01535,cascade,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01535,cascade,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01537,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01537,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01537,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01537,popularity,5,1,0,5,0,0.2,1.0,,0.5,0.3333333333333333
U01537,popularity,10,1,0,10,0,0.1,1.0,,0.5,0.3333333333333333
U01537,popularity,20,1,0,20,0,0.05,1.0,,0.5,0.3333333333333333
U01537,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01537,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01537,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01537,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01537,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01537,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01537,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01537,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01537,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01538,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01538,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01538,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01538,popularity,5,1,0,5,0,0.2,1.0,,0.6309297535714575,0.5
U01538,popularity,10,1,0,10,0,0.1,1.0,,0.6309297535714575,0.5
U01538,popularity,20,1,0,20,0,0.05,1.0,,0.6309297535714575,0.5
U01538,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01538,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01538,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01538,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01538,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01538,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01538,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01538,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01538,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01539,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01539,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01539,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01539,popularity,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01539,popularity,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01539,popularity,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01539,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01539,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01539,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01539,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01539,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01539,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01539,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01539,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01539,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01540,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01540,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01540,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01540,popularity,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01540,popularity,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01540,popularity,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01540,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01540,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01540,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01540,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01540,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01540,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01540,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01540,cascade,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01540,cascade,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01543,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01543,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01543,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01543,popularity,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01543,popularity,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01543,popularity,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01543,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01543,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01543,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01543,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01543,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01543,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01543,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U01543,cascade,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U01543,cascade,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U01547,random,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01547,random,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01547,random,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01547,popularity,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01547,popularity,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01547,popularity,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01547,knowledge_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01547,knowledge_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01547,knowledge_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01547,content_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01547,content_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01547,content_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01547,cascade,5,1,0,5,1,0.0,0.0,,0.0,0.0
U01547,cascade,10,1,0,10,1,0.0,0.0,,0.0,0.0
U01547,cascade,20,1,0,20,1,0.0,0.0,,0.0,0.0
U01550,random,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01550,random,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01550,random,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01550,popularity,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01550,popularity,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01550,popularity,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01550,knowledge_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01550,knowledge_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01550,knowledge_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01550,content_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01550,content_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01550,content_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01550,cascade,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01550,cascade,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01550,cascade,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01558,random,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01558,random,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01558,random,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01558,popularity,5,1,1,5,1,0.2,1.0,1.0,1.0,1.0
U01558,popularity,10,1,1,10,1,0.1,1.0,1.0,1.0,1.0
U01558,popularity,20,1,1,20,1,0.05,1.0,1.0,1.0,1.0
U01558,knowledge_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01558,knowledge_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01558,knowledge_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01558,content_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01558,content_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01558,content_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01558,cascade,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U01558,cascade,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U01558,cascade,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U01559,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01559,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01559,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01559,popularity,5,1,0,5,0,0.2,1.0,,0.6309297535714575,0.5
U01559,popularity,10,1,0,10,0,0.1,1.0,,0.6309297535714575,0.5
U01559,popularity,20,1,0,20,0,0.05,1.0,,0.6309297535714575,0.5
U01559,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01559,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01559,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01559,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01559,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01559,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01559,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U01559,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U01559,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U01562,random,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01562,random,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01562,random,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01562,popularity,5,1,0,5,2,0.2,1.0,,0.6309297535714575,0.5
U01562,popularity,10,1,0,10,2,0.1,1.0,,0.6309297535714575,0.5
U01562,popularity,20,1,0,20,2,0.05,1.0,,0.6309297535714575,0.5
U01562,knowledge_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01562,knowledge_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01562,knowledge_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01562,content_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01562,content_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01562,content_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01562,cascade,5,1,0,5,2,0.0,0.0,,0.0,0.0
U01562,cascade,10,1,0,10,2,0.0,0.0,,0.0,0.0
U01562,cascade,20,1,0,20,2,0.0,0.0,,0.0,0.0
U01564,random,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
