user_id,product_id,event_type,timestamp,rating,review_text
U02827,AD03560,view,2024-11-18 07:43:00,,
U04455,AD03481,purchase,2024-11-18 07:46:00,,
U02778,AD00099,view,2024-11-18 07:52:00,,
U03798,AD03481,view,2024-11-18 07:53:00,,
U01656,AD02813,rating,2024-11-18 07:58:00,4,This is not going the change the world but it is much better than the leash that comes with the pedometer. If keeping it atttached to your hip (so that it doesn't fall to the ground) is your desire then by all means get this one or at least one like it to save the cost of replacement of the pedometer. All-in-all not a bad product that does the job. What more can you ask for?
U02778,AD00099,add_to_cart,2024-11-18 08:12:00,,
U02778,AD00099,purchase,2024-11-18 08:25:00,,
U00598,AD00926,view,2024-11-18 08:26:00,,
U01823,AD00606,view,2024-11-18 08:52:00,,
U04930,AD03758,view,2024-11-18 08:58:00,,
U03089,NK14000410,view,2024-11-18 09:22:00,,
U00808,AD01592,view,2024-11-18 09:38:00,,
U03364,AD01057,view,2024-11-18 09:47:00,,
U04788,NK14037666,rating,2024-11-18 09:48:00,4,"I was given this vest as a present. I fish mostly from a kayak and use a floatation vest so I do not use it for fishing. However, I use it a lot in my photography hobby. The pockets are great for carrying film (yes, I said film), batteries and other small items."
U00625,AD01637,view,2024-11-18 09:51:00,,
U03364,AD01057,add_to_cart,2024-11-18 09:56:00,,
U02112,NK12239790,view,2024-11-18 10:26:00,,
U03851,AD02489,view,2024-11-18 10:26:00,,
U03851,AD02489,add_to_cart,2024-11-18 10:39:00,,
U04638,AD00493,view,2024-11-18 10:40:00,,
U01077,NK14175339,view,2024-11-18 10:49:00,,
U01211,AD03151,view,2024-11-18 10:50:00,,
U02128,NK13993121,view,2024-11-18 10:55:00,,
U03604,AD02213,view,2024-11-18 11:09:00,,
U00797,NK13809729,view,2024-11-18 11:18:00,,
U03096,AD00213,view,2024-11-18 11:26:00,,
U00797,NK13809729,add_to_cart,2024-11-18 11:29:00,,
U02627,NK13479899,view,2024-11-18 11:47:00,,
U00524,NK13083253,view,2024-11-18 11:56:00,,
U02807,AD03210,view,2024-11-18 11:56:00,,
U02807,AD03210,add_to_cart,2024-11-18 11:58:00,,
U00797,NK13809729,purchase,2024-11-18 12:05:00,,
U01381,AD02426,view,2024-11-18 12:12:00,,
U01381,AD02426,add_to_cart,2024-11-18 12:13:00,,
U01459,AD00478,view,2024-11-18 12:20:00,,
U01856,AD03563,view,2024-11-18 12:25:00,,
U00401,NK13917451,view,2024-11-18 12:31:00,,
U03860,AD01500,view,2024-11-18 12:45:00,,
U01553,AD01258,view,2024-11-18 12:59:00,,
U02106,AD01205,view,2024-11-18 13:01:00,,
U03613,NK14078547,view,2024-11-18 13:07:00,,
U04720,AD03231,view,2024-11-18 13:10:00,,
U02204,NK13307311,view,2024-11-18 13:14:00,,
U01381,AD02426,purchase,2024-11-18 13:17:00,,
U01553,AD01258,add_to_cart,2024-11-18 13:17:00,,
U04720,AD03231,add_to_cart,2024-11-18 13:17:00,,
U02807,AD03210,purchase,2024-11-18 13:22:00,,
U00905,NK13093431,view,2024-11-18 13:28:00,,
U02204,NK13307311,add_to_cart,2024-11-18 13:28:00,,
U00905,NK13093431,add_to_cart,2024-11-18 13:30:00,,
U01553,AD01258,purchase,2024-11-18 13:31:00,,
U00130,AD02213,view,2024-11-18 13:39:00,,
U03338,NK14081342,view,2024-11-18 13:42:00,,
U01374,NK13920818,rating,2024-11-18 13:44:00,5,"Love these Lock Laces. They were very easy to lace up, trim and finish. All I have to do is slip them on and my shoes are perfectly snug."
U02995,NK13815493,view,2024-11-18 13:51:00,,
U03338,NK14081342,add_to_cart,2024-11-18 13:55:00,,
U01361,AD03255,view,2024-11-18 14:17:00,,
U03771,AD03409,rating,2024-11-18 14:38:00,5,"I bought this med ball from Amazon about six months ago, and it hasn't deflated at all. Med balls in general are expensive, and when I priced them out, this one from Amazon seemed to be the cheapest one for a ten-pounder.It's about the size of a basketball, and has the same traction on it -- which is great when you're working out and have sweaty hands! It's easy to keep your grip on it.This is a really high quality product; I use it about once or twice a week for ab workouts, and it's in perfect condition. Highly recommended!UPDATE ON 3/2/11: I just wanted to say that I've had this ball now fo"
U00310,AD00035,view,2024-11-18 14:44:00,,
U01262,AD02521,view,2024-11-18 14:51:00,,
U00842,AD03481,view,2024-11-18 14:59:00,,
U00960,AD02707,view,2024-11-18 14:59:00,,
U03985,AD03239,view,2024-11-18 15:01:00,,
U00842,AD03481,add_to_cart,2024-11-18 15:21:00,,
U03292,AD02360,view,2024-11-18 15:31:00,,
U03292,AD02360,add_to_cart,2024-11-18 15:53:00,,
U01264,AD01788,view,2024-11-18 15:56:00,,
U04856,NK13074728,view,2024-11-18 15:56:00,,
U02639,NK13917607,view,2024-11-18 16:01:00,,
U01446,NK13093431,view,2024-11-18 16:06:00,,
U03811,NK13999715,view,2024-11-18 16:09:00,,
U04513,AD01673,view,2024-11-18 16:09:00,,
U02030,NK1009423641,view,2024-11-18 16:18:00,,
U04513,AD01673,add_to_cart,2024-11-18 16:20:00,,
U02639,NK13917607,add_to_cart,2024-11-18 16:25:00,,
U04078,NK12860960,view,2024-11-18 16:31:00,,
U02030,NK1009423641,add_to_cart,2024-11-18 16:35:00,,
U04078,NK12860960,add_to_cart,2024-11-18 16:35:00,,
U02690,AD01816,view,2024-11-18 16:45:00,,
U02760,NK14020333,view,2024-11-18 16:49:00,,
U01074,AD01464,view,2024-11-18 16:52:00,,
U00369,AD03254,view,2024-11-18 16:57:00,,
U00369,AD03254,add_to_cart,2024-11-18 17:11:00,,
U00573,AD02023,view,2024-11-18 17:17:00,,
U00369,AD03254,purchase,2024-11-18 17:26:00,,
U00573,AD02023,add_to_cart,2024-11-18 17:32:00,,
U00288,NK13280256,view,2024-11-18 17:43:00,,
U03782,AD01450,view,2024-11-18 17:53:00,,
U03782,AD01450,add_to_cart,2024-11-18 17:57:00,,
U04957,NK12885836,view,2024-11-18 18:02:00,,
U02661,AD03784,view,2024-11-18 18:17:00,,
U01204,AD03210,view,2024-11-18 18:35:00,,
U01089,AD02584,view,2024-11-18 18:40:00,,
U01204,AD03210,add_to_cart,2024-11-18 18:51:00,,
U02761,AD02530,view,2024-11-18 19:13:00,,
U03916,AD01819,view,2024-11-18 19:18:00,,
U03916,AD01819,add_to_cart,2024-11-18 19:39:00,,
U01822,AD00105,view,2024-11-18 19:43:00,,
U00025,NK13923437,view,2024-11-18 19:58:00,,
U03816,AD00154,view,2024-11-18 19:59:00,,
U03816,AD00154,add_to_cart,2024-11-18 20:17:00,,
U00916,NK13073246,view,2024-11-18 20:51:00,,
U00895,AD01259,rating,2024-11-18 20:58:00,5,"I use these for running indoors on my treadmill. For the price, they are worth every cent. I highly recommend this product."
U00108,AD03736,view,2024-11-18 21:00:00,,
U00973,AD02255,view,2024-11-18 21:00:00,,
U04747,AD02489,view,2024-11-18 21:01:00,,
U04807,NK13807923,view,2024-11-18 21:10:00,,
U00588,AD03234,view,2024-11-18 21:17:00,,
U04528,AD01423,view,2024-11-18 21:24:00,,
U04528,AD01423,add_to_cart,2024-11-18 21:44:00,,
U04018,NK12835938,view,2024-11-18 21:52:00,,
U00808,AD00529,view,2024-11-18 21:57:00,,
U01231,NK13093431,view,2024-11-18 21:58:00,,
U00808,AD00529,add_to_cart,2024-11-18 22:02:00,,
U04831,AD00093,view,2024-11-18 22:04:00,,
U04528,AD01423,purchase,2024-11-18 22:25:00,,
U01091,AD01259,view,2024-11-18 22:31:00,,
U03889,AD01623,view,2024-11-18 22:44:00,,
U01844,NK12477089,rating,2024-11-18 22:57:00,5,"This product works great and is very bright indeed. Serves its purpose very well. No cons whatsoever, although I don't bike at night much so I'm not sure about battery life. I also won't be too thrilled to have to bust out a tiny screwdriver again to replace the batteries, but at least I know that the batteries can't fall out of the device when I go over a bump. This product is a perfect accessory to anyone who bikes when it's dark out."
U02535,AD02734,rating,2024-11-19 00:28:00,4,"I have several holsters for my Glock 17 Gen 3 and I use them for different reasons. This one is the one I use at the range. It's not a conceal carry at all. If you choose to open carry I would feel safe with this one because it locks in place and will help prevent a gun grab and has a very smooth draw. It also came with the choice to use paddle or belt loop placement, and has very good adjustable Kant. I like the paddle a little better, fits a bit closer to the body and does not make marks on my belts. That being said, When I do open carry I use a nylon with heavy locking snap strap. For me it"
U00570,AD00564,rating,2024-11-19 02:22:00,4,This Micro Fleece warner is awesome it can be tucked into a shirt to keep the cold from sneaking in because its long. It says put and doesnt droop down while I move.
U02275,AD02119,rating,2024-11-19 02:22:00,4,"I love these baskets for carrying my bike pack to and from school. They are a good deal, and I have them permanently mounted to my bike, so I don't have to worry about losing them like Panniers. It is nice that they collapse, but the clasp that they come with takes quite a bit of finger strength to use. I always keep a bungee on my bike to hold my backpack down, and that does a great of keeping either or both of the baskets collapsed. I would definitely recommend to anyone who can handle a little bet extra weight from the metal.Update:You may have already read some recommendations on what to u"
U04796,AD03481,rating,2024-11-19 03:22:00,3,"They seem like a good product. I returned them because they stick out so far. Or maybe my head is too small. Either way, I looked like Princess Leia. I bought a slimmer headset instead."
U02773,AD00611,rating,2024-11-19 06:51:00,5,"This kickstand fit great in my 700 cc diamondback Hybrid. I did not cut it to adjust height, just installed it and about one minute my bike was standing perfectly. It is a very nice clean look as well."
U00022,AD03708,view,2024-11-19 07:01:00,,
U02791,NK13458445,view,2024-11-19 07:13:00,,
U02791,NK13458445,add_to_cart,2024-11-19 07:20:00,,
U04766,AD03820,view,2024-11-19 07:25:00,,
U03807,AD02274,view,2024-11-19 07:31:00,,
U00355,NK13510914,rating,2024-11-19 07:34:00,4,"i swim laps a few times a week and really hate those silicone caps that i have to pull and tug to get on, especially with a large head and a lot of hair. i got so sick of seeing little holes and tears in those silicone caps that i decided to get the lycra one. it works great and goes on super easy/fast. sure, it doesn't keep the water away from your hair but i can get to my workout quicker and the main thing is to keep that hair out of my face. this does leave a line on my forehead though and if i don't position it right, i will get a weird swim cap tan line. overall though it's really comfort"
U03744,AD02599,view,2024-11-19 07:36:00,,
U03807,AD02274,add_to_cart,2024-11-19 07:48:00,,
U03807,AD02274,purchase,2024-11-19 08:14:00,,
U02888,NK13426921,view,2024-11-19 08:19:00,,
U04146,AD01195,view,2024-11-19 08:20:00,,
U02888,NK13426921,add_to_cart,2024-11-19 08:25:00,,
U00010,NK13880364,view,2024-11-19 08:26:00,,
U00079,AD03199,view,2024-11-19 08:26:00,,
U00009,AD00754,view,2024-11-19 08:27:00,,
U01753,AD00346,view,2024-11-19 08:29:00,,
U01161,AD03803,view,2024-11-19 08:30:00,,
U00010,NK13880364,add_to_cart,2024-11-19 08:32:00,,
U01753,AD00346,add_to_cart,2024-11-19 08:34:00,,
U02791,NK13458445,purchase,2024-11-19 08:35:00,,
U00009,AD00754,add_to_cart,2024-11-19 08:36:00,,
U03332,NK14078400,view,2024-11-19 08:39:00,,
U01846,NK13808410,view,2024-11-19 08:41:00,,
U01856,NK12844093,view,2024-11-19 08:44:00,,
U03314,AD02167,view,2024-11-19 08:45:00,,
U04111,NK13775992,view,2024-11-19 08:47:00,,
U04111,NK13775992,add_to_cart,2024-11-19 08:51:00,,
U03332,NK14078400,add_to_cart,2024-11-19 08:52:00,,
U04111,NK13775992,purchase,2024-11-19 08:55:00,,
U03314,AD02167,add_to_cart,2024-11-19 09:06:00,,
U00168,AD02068,view,2024-11-19 09:11:00,,
U02513,AD03429,view,2024-11-19 09:12:00,,
U02513,AD03429,add_to_cart,2024-11-19 09:15:00,,
U03437,AD00475,view,2024-11-19 09:21:00,,
U01532,NK13460835,rating,2024-11-19 09:24:00,3,"The vertical bars are great, the horizontal bars and the mechanism that holds them all together are not. Mine lasted two trips before it got hit with a 9mm, and doesn't work any longer."
U03478,AD01259,view,2024-11-19 09:27:00,,
U00009,AD00754,purchase,2024-11-19 09:32:00,,
U03437,AD00475,add_to_cart,2024-11-19 09:40:00,,
U03332,NK14078400,purchase,2024-11-19 09:49:00,,
U00010,NK13880364,purchase,2024-11-19 09:57:00,,
U02057,NK13646180,view,2024-11-19 10:06:00,,
U04626,AD00920,view,2024-11-19 10:13:00,,
U02587,NK13708503,view,2024-11-19 10:18:00,,
U04862,NK14042346,view,2024-11-19 10:18:00,,
U04626,AD00920,add_to_cart,2024-11-19 10:22:00,,
U04807,AD01996,view,2024-11-19 10:34:00,,
U00358,AD01800,view,2024-11-19 10:35:00,,
U04807,AD01996,add_to_cart,2024-11-19 10:58:00,,
U00022,NK14085448,view,2024-11-19 10:59:00,,
U04835,AD01792,view,2024-11-19 11:08:00,,
U04413,NK12847200,view,2024-11-19 11:15:00,,
U00422,NK13188109,view,2024-11-19 11:39:00,,
U00422,NK13188109,add_to_cart,2024-11-19 11:41:00,,
U04626,AD00920,purchase,2024-11-19 11:47:00,,
U00422,NK13188109,purchase,2024-11-19 11:55:00,,
U02977,AD00657,rating,2024-11-19 11:56:00,2,"I would not suggest running a trail with this on your back. Even with the waist strap on it still shifts around and feels over all very loose on my body. Also, if you happen to be searching for your kids... DO NOT BUY THIS ONE! It is WAY too big for a kid."
U02368,AD02811,view,2024-11-19 11:57:00,,
U03719,AD03674,view,2024-11-19 11:57:00,,
U01168,AD00611,view,2024-11-19 12:00:00,,
U00842,AD03701,view,2024-11-19 12:01:00,,
U01168,AD00611,add_to_cart,2024-11-19 12:05:00,,
U02886,AD03935,view,2024-11-19 12:07:00,,
U01339,NK13923432,view,2024-11-19 12:08:00,,
U02368,AD02811,add_to_cart,2024-11-19 12:11:00,,
U01168,AD00611,purchase,2024-11-19 12:14:00,,
U00153,AD00611,view,2024-11-19 12:16:00,,
U03857,AD01259,view,2024-11-19 12:16:00,,
U00842,AD03701,add_to_cart,2024-11-19 12:21:00,,
U00153,AD00611,add_to_cart,2024-11-19 12:28:00,,
U01714,AD03481,view,2024-11-19 12:32:00,,
U00308,NK13841844,view,2024-11-19 12:41:00,,
U03584,AD02465,view,2024-11-19 12:41:00,,
U01468,NK14094374,view,2024-11-19 12:48:00,,
U01714,AD03481,add_to_cart,2024-11-19 12:48:00,,
U02554,NK14038364,view,2024-11-19 12:51:00,,
U02554,NK14038364,add_to_cart,2024-11-19 13:01:00,,
U01714,AD03481,purchase,2024-11-19 13:03:00,,
U00308,NK13841844,add_to_cart,2024-11-19 13:05:00,,
U00832,NK14021785,rating,2024-11-19 13:07:00,4,"I am 5' 11"" and this cap fits me just right. The only complain I have is the Glock letters are not bright white, they are colored gray (as oppose to the picture). For the price, will just deal with it and move on..."
U00036,AD02081,view,2024-11-19 13:14:00,,
U02278,AD02807,view,2024-11-19 13:19:00,,
U00834,AD03368,view,2024-11-19 13:21:00,,
U00308,NK13841844,purchase,2024-11-19 13:27:00,,
U01558,AD03640,view,2024-11-19 13:28:00,,
U02990,NK12805754,view,2024-11-19 13:28:00,,
U04561,NK13808560,view,2024-11-19 13:28:00,,
U01212,AD01259,view,2024-11-19 13:33:00,,
U01212,AD01259,add_to_cart,2024-11-19 13:36:00,,
U04722,NK14037672,view,2024-11-19 13:37:00,,
U00842,AD03701,purchase,2024-11-19 13:41:00,,
U01015,NK13355324,view,2024-11-19 13:48:00,,
U01015,NK13355324,add_to_cart,2024-11-19 13:50:00,,
U02554,NK14038364,purchase,2024-11-19 13:51:00,,
U02138,AD02433,view,2024-11-19 13:55:00,,
U01687,NK13942718,view,2024-11-19 13:56:00,,
U02138,AD02433,add_to_cart,2024-11-19 13:57:00,,
U04615,AD00773,view,2024-11-19 14:06:00,,
U01687,NK13942718,add_to_cart,2024-11-19 14:11:00,,
U01687,NK13942718,purchase,2024-11-19 14:16:00,,
U01212,AD01259,purchase,2024-11-19 14:22:00,,
U00310,NK13823990,rating,2024-11-19 14:36:00,5,I couldn't believe how cool and breezy this hat feels on a hot day. I have had other hats that claimed to be flow through design but this hat is a winner.
U00327,AD02539,view,2024-11-19 14:44:00,,
U03919,NK12477125,view,2024-11-19 14:55:00,,
U01860,AD03758,view,2024-11-19 15:21:00,,
U02319,NK13093431,rating,2024-11-19 15:29:00,5,"very loud very high pitch, pealess design. came with extra split ring. dont forget to get a lanyard as one is not incuded with this whistle. ordered mine in brite yellow for boating.update July5,2012: something interesting I wasnt aware, on the back of the fox 40 whistle package is an International Whistle Code, [one blast: ""where are you?"", two blasts: ""come to me."", three blasts: ""I need help!"", if you hear any of these signals, respond with one blast. each blast should last 3 seconds.] I cut it from the package and have it in my tackle box, may be very helpful when im out on a lake in my bo"
U01002,AD03825,view,2024-11-19 15:44:00,,
U03400,AD02243,view,2024-11-19 15:44:00,,
U00820,NK13921928,view,2024-11-19 15:59:00,,
U02434,AD03620,rating,2024-11-19 16:07:00,4,"Using them in my gun case. I have to re-charge these every few months. They seem to work quite well, though after going shooting on a rainy day, I still encountered some very light rusting the next time I took the gun out.Only caveat: I always have a hard time telling when the color has changed all the way, because I&#8217;m red-green colorblind, and the pink isn&#8217;t particularly obvious. (Though the pellets start out in a very dark color, I&#8217;m never sure whether they&#8217;ve turned color all the way yet.)"
U04192,AD01549,rating,2024-11-19 16:20:00,3,"Don't suspect i'll ever need it, but if i do, it will be well worth the .25 oz or so in weight. I can imagine several uses for it in survival. Could not make it for the price paid. I plan on pre-drilling a hole in a handle in advance. I keep it in a small Altoid tin with razor blade, small nails, tin foil and .28 wire. If i had to use it as a spear, i would need the pre-drilled hole and wire to secure it to the shaft."
U01652,AD02932,view,2024-11-19 16:29:00,,
U03995,AD00611,view,2024-11-19 16:41:00,,
U01652,AD02932,add_to_cart,2024-11-19 16:46:00,,
U04427,AD02242,view,2024-11-19 16:47:00,,
U04135,AD00296,rating,2024-11-19 17:00:00,4,"Nice socks for the price. They held up okay over time, and they took a lot of abuse, so overall I was happy with value / price."
U01647,AD02727,view,2024-11-19 17:03:00,,
U01652,AD02932,purchase,2024-11-19 17:03:00,,
U03289,AD03312,view,2024-11-19 17:09:00,,
U00403,AD03560,view,2024-11-19 17:21:00,,
U01647,AD02727,add_to_cart,2024-11-19 17:21:00,,
U03679,NK14074131,view,2024-11-19 17:24:00,,
U01650,NK14105658,view,2024-11-19 17:39:00,,
U03679,NK14074131,add_to_cart,2024-11-19 17:42:00,,
U03570,AD01467,view,2024-11-19 17:44:00,,
U04327,NK13698911,view,2024-11-19 17:44:00,,
U02062,AD01967,view,2024-11-19 17:45:00,,
U03335,AD00871,view,2024-11-19 17:50:00,,
U03335,AD00871,add_to_cart,2024-11-19 17:57:00,,
U03335,AD00871,purchase,2024-11-19 18:29:00,,
U00482,AD00919,view,2024-11-19 18:35:00,,
U01647,AD02727,purchase,2024-11-19 18:35:00,,
U03679,NK14074131,purchase,2024-11-19 18:41:00,,
U03377,AD02004,view,2024-11-19 18:43:00,,
U00288,AD02089,view,2024-11-19 18:52:00,,
U03377,AD02004,add_to_cart,2024-11-19 18:53:00,,
U03601,AD03614,view,2024-11-19 19:00:00,,
U00116,NK13818389,view,2024-11-19 19:28:00,,
U03377,AD02004,purchase,2024-11-19 19:37:00,,
U00116,NK13818389,add_to_cart,2024-11-19 19:43:00,,
U02107,AD03481,view,2024-11-19 19:50:00,,
U02149,NK12741794,view,2024-11-19 19:54:00,,
U02107,AD03481,add_to_cart,2024-11-19 19:56:00,,
U02876,AD00493,view,2024-11-19 20:00:00,,
U04961,AD00645,view,2024-11-19 20:05:00,,
U00003,AD01286,view,2024-11-19 20:06:00,,
U02107,AD03481,purchase,2024-11-19 20:07:00,,
U04071,NK14084953,view,2024-11-19 20:19:00,,
U03172,AD00493,view,2024-11-19 20:20:00,,
U04531,AD02539,view,2024-11-19 20:20:00,,
U02876,AD00493,add_to_cart,2024-11-19 20:21:00,,
U04961,AD00645,add_to_cart,2024-11-19 20:27:00,,
U02920,AD00737,view,2024-11-19 20:32:00,,
U01160,AD00865,view,2024-11-19 20:47:00,,
U02920,AD00737,add_to_cart,2024-11-19 20:55:00,,
U02280,AD03876,view,2024-11-19 21:30:00,,
U04162,NK13993121,view,2024-11-19 21:30:00,,
U00401,NK13785080,view,2024-11-19 21:33:00,,
U02964,NK13960057,view,2024-11-19 21:43:00,,
U02964,NK13960057,add_to_cart,2024-11-19 21:45:00,,
U04898,AD00773,view,2024-11-19 21:53:00,,
U02718,AD01573,view,2024-11-19 22:08:00,,
U01505,AD01481,view,2024-11-19 22:10:00,,
U02964,NK13960057,purchase,2024-11-19 22:25:00,,
U02250,AD01996,view,2024-11-19 22:34:00,,
U04503,NK14088730,view,2024-11-19 22:34:00,,
U02608,AD02471,view,2024-11-19 22:41:00,,
U03325,AD00862,view,2024-11-19 22:49:00,,
U01146,AD02213,rating,2024-11-19 22:50:00,5,"Slides on belt for easy access. Good Velcro closures, adjustable from 38 wadcutters to 357 FMJs. Soft black cloth is flexible and not very obvious."
U01937,AD02213,view,2024-11-19 22:51:00,,
U01937,AD02213,add_to_cart,2024-11-19 23:07:00,,
U01493,AD02343,rating,2024-11-20 06:23:00,4,"Yes, it comes dull. You MUST file or grind an edge yourself. Redo the handle wrap to your satisfaction with better cordage, eg actual paracord instead of the shoestring. The sheath will last for a while & then there are lots of ways you can make your own from all kinds of materials, or it you're too lazy/busy you can just re-purpose a sheath that it fits into. After I fixed up the blade it batoned fire wood & shaved feather sticks just fine. The firesteel isn't the best but it works with decent tinder. You need to scape off a painted coating before it'll work though. Speaking of which it seems"
U02174,AD01821,view,2024-11-20 07:09:00,,
U03229,AD03047,view,2024-11-20 07:15:00,,
U01919,NK13422372,view,2024-11-20 07:18:00,,
U01919,NK13422372,add_to_cart,2024-11-20 07:23:00,,
U01919,NK13422372,purchase,2024-11-20 07:27:00,,
U00474,AD01250,view,2024-11-20 07:30:00,,
U04260,NK13710691,view,2024-11-20 07:30:00,,
U03923,NK1007359065,rating,2024-11-20 07:31:00,1,These weights work just fine but Amazon shows a picture of a different more expensive set than what they send to you. They have a picture of a set of weights in a red plastic box that has 5 weights sitting in the foam rubber beside of the plastic box of smaller weights. What they sent was just the small box of weights. I could have bought this set of weights at Midwayusa.com and saved over $6. This is not the first time this has happened.
U04519,AD02554,view,2024-11-20 07:33:00,,
U00991,AD02067,view,2024-11-20 07:34:00,,
U00991,AD02067,add_to_cart,2024-11-20 07:46:00,,
U04260,NK13710691,add_to_cart,2024-11-20 07:53:00,,
U00654,AD00725,view,2024-11-20 08:02:00,,
U00654,AD00725,add_to_cart,2024-11-20 08:03:00,,
U04260,NK13710691,purchase,2024-11-20 08:12:00,,
U03712,AD02213,view,2024-11-20 08:16:00,,
U02041,NK14039348,view,2024-11-20 08:31:00,,
U02615,NK14078425,view,2024-11-20 08:33:00,,
U02970,AD01560,view,2024-11-20 08:33:00,,
U02121,NK13019614,view,2024-11-20 08:38:00,,
U04042,NK13308375,view,2024-11-20 08:51:00,,
U00654,AD00725,purchase,2024-11-20 08:57:00,,
U00869,AD00283,view,2024-11-20 08:59:00,,
U04828,AD00533,view,2024-11-20 09:09:00,,
U00482,NK14084019,view,2024-11-20 09:20:00,,
U04708,NK14062427,view,2024-11-20 09:38:00,,
U04008,AD01625,view,2024-11-20 09:43:00,,
U04708,NK14062427,add_to_cart,2024-11-20 09:52:00,,
U01557,NK13922541,view,2024-11-20 10:15:00,,
U02345,NK13919937,view,2024-11-20 10:29:00,,
U00760,AD03250,view,2024-11-20 10:52:00,,
U00760,AD03250,add_to_cart,2024-11-20 11:04:00,,
U04708,NK14062427,purchase,2024-11-20 11:06:00,,
U02761,NK12939673,view,2024-11-20 11:33:00,,
U04031,AD00744,view,2024-11-20 11:33:00,,
U03624,NK13709754,view,2024-11-20 11:39:00,,
U01435,NK14078341,view,2024-11-20 12:02:00,,
U01259,NK14045287,view,2024-11-20 12:07:00,,
U02800,AD02618,view,2024-11-20 12:32:00,,
U03523,AD03775,view,2024-11-20 12:35:00,,
U03523,AD03775,add_to_cart,2024-11-20 12:56:00,,
U01621,AD01950,view,2024-11-20 13:23:00,,
U04949,NK1007342481,view,2024-11-20 13:25:00,,
U00312,AD03363,view,2024-11-20 13:34:00,,
U01795,AD03749,view,2024-11-20 13:38:00,,
U03108,AD00404,view,2024-11-20 13:41:00,,
U02278,NK14101918,view,2024-11-20 14:03:00,,
U00507,AD03396,view,2024-11-20 14:06:00,,
U04684,AD02089,view,2024-11-20 14:14:00,,
U01860,NK13841768,view,2024-11-20 14:45:00,,
U01280,AD00272,view,2024-11-20 15:05:00,,
U03755,NK13082938,view,2024-11-20 15:05:00,,
U00573,NK14039081,view,2024-11-20 15:14:00,,
U00141,AD00619,view,2024-11-20 15:18:00,,
U00573,NK14039081,add_to_cart,2024-11-20 15:19:00,,
U04850,AD02291,view,2024-11-20 15:32:00,,
U04444,NK13093362,view,2024-11-20 15:33:00,,
U00520,NK14078224,view,2024-11-20 15:35:00,,
U02424,AD03953,view,2024-11-20 15:36:00,,
U01344,NK14078402,view,2024-11-20 15:39:00,,
U00141,AD00619,add_to_cart,2024-11-20 15:40:00,,
U00520,NK14078224,add_to_cart,2024-11-20 15:53:00,,
U02765,AD00265,view,2024-11-20 16:17:00,,
U01074,NK14161091,view,2024-11-20 16:26:00,,
U00886,AD00188,view,2024-11-20 16:30:00,,
U00573,NK14039081,purchase,2024-11-20 16:46:00,,
U04890,NK13918301,view,2024-11-20 17:02:00,,
U02814,AD00512,view,2024-11-20 17:23:00,,
U02814,AD00512,add_to_cart,2024-11-20 17:31:00,,
U02026,NK13711104,view,2024-11-20 17:41:00,,
U04977,NK13093362,view,2024-11-20 17:41:00,,
U02537,AD00611,view,2024-11-20 17:50:00,,
U04349,AD00385,rating,2024-11-20 18:10:00,5,"I love the huntsman. It is probably the best and most practical of the victorinox knives. I use it everyday for general use (like opening letters & packages, removing splinters, cutting rope......). It is also usefull on the campsite. You will find the can opener, corkscrew, scissors, and the 2 knife blades to be your best friends in the campsite. Also with a little imagination you can use it for just about anything (they are so simple yet so amazing!). When I go camping I bring this knife along, plus I bring my KA-BAR stacked-leather handled bowie knife as a bigger tool ( I HIGHLY RECOMMEND T"
U00403,AD00236,view,2024-11-20 18:11:00,,
U04582,AD03955,view,2024-11-20 18:12:00,,
U03852,AD00819,view,2024-11-20 18:13:00,,
U04883,AD00226,view,2024-11-20 18:16:00,,
U03376,AD03127,view,2024-11-20 18:22:00,,
U03707,NK14088791,view,2024-11-20 18:47:00,,
U00568,AD02985,view,2024-11-20 19:06:00,,
U03707,NK14088791,add_to_cart,2024-11-20 19:07:00,,
U00343,AD03709,view,2024-11-20 19:09:00,,
U00343,AD03709,add_to_cart,2024-11-20 19:18:00,,
U04207,AD03563,view,2024-11-20 19:27:00,,
U04502,AD02971,view,2024-11-20 19:42:00,,
U02535,AD01139,view,2024-11-20 19:45:00,,
U03708,AD01259,view,2024-11-20 19:45:00,,
U01786,NK13718757,view,2024-11-20 19:50:00,,
U03708,AD01259,add_to_cart,2024-11-20 19:58:00,,
U01786,NK13718757,add_to_cart,2024-11-20 20:10:00,,
U03089,NK12859259,view,2024-11-20 20:16:00,,
U00135,AD00201,view,2024-11-20 20:28:00,,
U03425,AD01925,view,2024-11-20 20:30:00,,
U03089,NK12859259,add_to_cart,2024-11-20 20:39:00,,
U00818,NK13812919,view,2024-11-20 20:43:00,,
U03708,AD01259,purchase,2024-11-20 20:44:00,,
U03793,AD02213,view,2024-11-20 20:55:00,,
U01836,AD00580,view,2024-11-20 21:20:00,,
U01836,AD00580,add_to_cart,2024-11-20 21:34:00,,
U01521,AD01327,view,2024-11-20 21:35:00,,
U03884,AD03011,view,2024-11-20 21:47:00,,
U03089,NK12859259,purchase,2024-11-20 22:01:00,,
U03884,AD03011,add_to_cart,2024-11-20 22:04:00,,
U03164,NK13904300,view,2024-11-20 22:07:00,,
U01836,AD00580,purchase,2024-11-20 22:26:00,,
U02745,NK13903920,view,2024-11-20 22:46:00,,
U03524,AD02462,view,2024-11-20 22:53:00,,
U01109,NK12806491,view,2024-11-20 22:54:00,,
